mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
0.556813657283783,0.7272458076477051,0.5297529101371765,0.7272458076477051,0.3476221263408661
0.581441342830658,0.7888327240943909,0.5875559449195862,0.7888327240943909,0.3311225175857544
0.5610405206680298,0.8317473530769348,0.5544591546058655,0.8317473530769348,0.3311225175857544
0.5867403149604797,0.7210339903831482,0.5917508006095886,0.8317473530769348,0.3311225175857544
0.6130384206771851,0.8452748656272888,0.5897789597511292,0.8452748656272888,0.3311225175857544
0.6329370141029358,0.8698918223381042,0.6385675668716431,0.8698918223381042,0.3311225175857544
0.6266885995864868,0.803175687789917,0.6217198967933655,0.8698918223381042,0.3311225175857544
0.5773518085479736,0.7676897644996643,0.5820026397705078,0.8698918223381042,0.2844618260860443
0.64469975233078,0.8508852124214172,0.6475776433944702,0.8698918223381042,0.2844618260860443
0.662503182888031,0.9265707731246948,0.6898497939109802,0.9265707731246948,0.28145632147789
0.6465937495231628,0.8448482155799866,0.6375823616981506,0.9265707731246948,0.28145632147789
0.6533936858177185,0.8513679504394531,0.633992612361908,0.9265707731246948,0.28145632147789
0.6164446473121643,0.8764960169792175,0.6151660680770874,0.9265707731246948,0.2762010991573334
0.6173518896102905,0.7840216159820557,0.6101999878883362,0.9265707731246948,0.2762010991573334
0.635642945766449,0.7585974931716919,0.6445640921592712,0.9265707731246948,0.2762010991573334
0.6061040759086609,0.8020345568656921,0.6074950098991394,0.9265707731246948,0.25414544343948364
0.6179291009902954,0.8152814507484436,0.6338095664978027,0.9265707731246948,0.25414544343948364
0.6332056522369385,0.7880818843841553,0.6673163771629333,0.9265707731246948,0.25414544343948364
0.6178097128868103,0.768181324005127,0.6253388524055481,0.9265707731246948,0.25414544343948364
0.6291182041168213,0.8227732181549072,0.6406791806221008,0.9265707731246948,0.25414544343948364
0.6704139709472656,0.9369045495986938,0.6606252789497375,0.9369045495986938,0.25414544343948364
0.6365385055541992,0.97048020362854,0.6465678215026855,0.97048020362854,0.25414544343948364
0.6692987084388733,1.0393487215042114,0.6792951226234436,1.0393487215042114,0.24858948588371277
0.6398301124572754,0.7762564420700073,0.6278805732727051,1.0393487215042114,0.24858948588371277
0.6698566675186157,0.7905745506286621,0.6675463318824768,1.0393487215042114,0.24858948588371277
0.6936020255088806,0.9590568542480469,0.6512207388877869,1.0393487215042114,0.24858948588371277
0.6585561037063599,0.8238516449928284,0.6465364694595337,1.0393487215042114,0.24858948588371277
0.6817343235015869,0.9849041104316711,0.687260627746582,1.0393487215042114,0.24858948588371277
0.6658436059951782,0.9346821904182434,0.6607034206390381,1.0393487215042114,0.24858948588371277
0.5763382315635681,0.8017117977142334,0.5722630620002747,1.0393487215042114,0.24858948588371277
0.6747419834136963,0.9116798639297485,0.6747326850891113,1.0393487215042114,0.24858948588371277
0.6708266139030457,0.7999808192253113,0.6832931637763977,1.0393487215042114,0.24858948588371277
0.6683309674263,0.8667955994606018,0.675550639629364,1.0393487215042114,0.24858948588371277
0.6836216449737549,0.8869292140007019,0.6733058094978333,1.0393487215042114,0.24858948588371277
0.666848361492157,0.8394603133201599,0.6589105129241943,1.0393487215042114,0.24858948588371277
0.724037230014801,0.9771366715431213,0.7160898447036743,1.0393487215042114,0.24858948588371277
0.6767272353172302,0.8654925227165222,0.6635697484016418,1.0393487215042114,0.24858948588371277
0.70054692029953,0.9400792121887207,0.6737749576568604,1.0393487215042114,0.24858948588371277
0.6778996586799622,0.9362873435020447,0.684744119644165,1.0393487215042114,0.24858948588371277
0.6871948838233948,1.0582611560821533,0.7143402099609375,1.0582611560821533,0.1477952003479004
0.7086524367332458,1.007751703262329,0.6666704416275024,1.0582611560821533,0.1477952003479004
0.7173497676849365,0.9871676564216614,0.7066685557365417,1.0582611560821533,0.1477952003479004
0.6784465312957764,0.8667154908180237,0.7198807597160339,1.0582611560821533,0.1477952003479004
0.7697556018829346,0.9919838309288025,0.7426677346229553,1.0582611560821533,0.1477952003479004
0.7021903395652771,0.8371853232383728,0.6905739307403564,1.0582611560821533,0.1477952003479004
0.6516241431236267,0.9746279716491699,0.6607277393341064,1.0582611560821533,0.1477952003479004
0.6610872745513916,0.8997986912727356,0.6535136699676514,1.0582611560821533,0.1477952003479004
0.6131967306137085,0.8643345236778259,0.6325607895851135,1.0582611560821533,0.11858480423688889
0.6864014267921448,1.0015947818756104,0.6768215894699097,1.0582611560821533,0.11858480423688889
0.7368291616439819,0.9799758791923523,0.808975338935852,1.0582611560821533,0.11858480423688889
0.7346206903457642,0.9577509760856628,0.7571204304695129,1.0582611560821533,0.11858480423688889
0.7551904916763306,0.9677534699440002,0.7492746710777283,1.0582611560821533,0.11858480423688889
0.7674779295921326,1.0506536960601807,0.7612565159797668,1.0582611560821533,0.11858480423688889
0.26575061678886414,0.991019606590271,0.7363252639770508,1.0582611560821533,-9.45470142364502
0.7057241201400757,0.9638227224349976,0.6978139281272888,1.0582611560821533,-9.45470142364502
0.7231112718582153,0.9692881107330322,0.7630374431610107,1.0582611560821533,-9.45470142364502
0.7614206075668335,1.0550246238708496,0.7463625073432922,1.0582611560821533,-9.45470142364502
0.7683418393135071,0.968658983707428,0.7778730988502502,1.0582611560821533,-9.45470142364502
0.746624231338501,1.021889090538025,0.7441752552986145,1.0582611560821533,-9.45470142364502
0.7547712922096252,0.9561680555343628,0.7515219449996948,1.0582611560821533,-9.45470142364502
0.7077887058258057,1.0364465713500977,0.7070233821868896,1.0582611560821533,-9.45470142364502
0.7023313641548157,0.983561098575592,0.7111052870750427,1.0582611560821533,-9.45470142364502
0.7428216338157654,1.0047495365142822,0.7510221600532532,1.0582611560821533,-9.45470142364502
0.6884657740592957,0.9359868168830872,0.7195888161659241,1.0582611560821533,-9.45470142364502
0.7189851403236389,0.9786646366119385,0.7292851209640503,1.0582611560821533,-9.45470142364502
0.8039013147354126,1.270410180091858,0.7911621332168579,1.270410180091858,-9.45470142364502
0.6934171319007874,1.030807375907898,0.7133278846740723,1.270410180091858,-9.45470142364502
0.75093674659729,0.9745332598686218,0.7668735980987549,1.270410180091858,-9.45470142364502
0.6832432746887207,1.0486207008361816,0.6944313049316406,1.270410180091858,-9.45470142364502
0.7343835830688477,0.926449716091156,0.7623106241226196,1.270410180091858,-9.45470142364502
0.25556525588035583,0.9878373146057129,0.6969236731529236,1.270410180091858,-9.45470142364502
0.6455864310264587,1.1926405429840088,0.6685574054718018,1.270410180091858,-9.45470142364502
0.7083178758621216,0.9851765632629395,0.7350238561630249,1.270410180091858,-9.45470142364502
0.6514074802398682,0.9513155817985535,0.6528102159500122,1.270410180091858,-9.45470142364502
0.6975101828575134,0.9495792984962463,0.7069053649902344,1.270410180091858,-9.45470142364502
0.7259320616722107,1.0103541612625122,0.7640228271484375,1.270410180091858,-9.45470142364502
0.6783673763275146,1.0716394186019897,0.6603577733039856,1.270410180091858,-9.45470142364502
0.6662295460700989,1.0367660522460938,0.7256762981414795,1.270410180091858,-9.45470142364502
0.7513554096221924,1.0077985525131226,0.7447160482406616,1.270410180091858,-9.45470142364502
0.7591806650161743,1.0107308626174927,0.7413329482078552,1.270410180091858,-9.45470142364502
0.7524515390396118,0.9742252826690674,0.7738791108131409,1.270410180091858,-9.45470142364502
0.7671154141426086,0.9946292042732239,0.7806438207626343,1.270410180091858,-9.45470142364502
0.7695786952972412,1.0612808465957642,0.7638323903083801,1.270410180091858,-9.45470142364502
0.7625256180763245,1.1460692882537842,0.7089518308639526,1.270410180091858,-9.45470142364502
0.7631269097328186,1.0912054777145386,0.7253672480583191,1.270410180091858,-9.45470142364502
0.7645336389541626,1.0686063766479492,0.7327061891555786,1.270410180091858,-9.45470142364502
0.7336226105690002,0.947658121585846,0.7594598531723022,1.270410180091858,-9.45470142364502
0.7433342337608337,1.0025988817214966,0.7375447750091553,1.270410180091858,-9.45470142364502
0.7177696824073792,0.9792096614837646,0.7079086303710938,1.270410180091858,-9.45470142364502
0.7732210159301758,0.9873510599136353,0.7445909976959229,1.270410180091858,-9.45470142364502
0.7450348138809204,1.028377652168274,0.7531221508979797,1.270410180091858,-9.45470142364502
0.7108425498008728,0.9608490467071533,0.7213852405548096,1.270410180091858,-9.45470142364502
0.6240469813346863,0.8849263787269592,0.6859202980995178,1.270410180091858,-9.45470142364502
0.8174949884414673,1.184056282043457,0.8142380118370056,1.270410180091858,-9.45470142364502
0.7923389673233032,1.0442888736724854,0.8185257315635681,1.270410180091858,-9.45470142364502
0.7627174258232117,1.1786510944366455,0.7587634921073914,1.270410180091858,-9.45470142364502
0.766164243221283,0.9706563949584961,0.7879606485366821,1.270410180091858,-9.45470142364502
0.7532060146331787,1.0397789478302002,0.740073025226593,1.270410180091858,-9.45470142364502
0.7218942642211914,0.928084671497345,0.7347785830497742,1.270410180091858,-9.45470142364502
0.8012184500694275,1.0686299800872803,0.7846150398254395,1.270410180091858,-9.45470142364502
